att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,output
0.9034310285423741,0.49928688640930186,0.2997732159667742,0.8069893757432324,0.4746715573261906,0.46432940467042394,0.9605274839155301,0.6133184029821444,0.8748298113110055,0.028089151121373113,1
0.6805860963864008,0.5180779905751972,0.8438799188489989,0.14510152673642063,0.42942515526679403,0.4890591710378279,0.7973996406671541,0.600442949940259,0.9881212710197215,0.31705200313123694,1
0.7646892019869566,0.13121158911838782,0.8843418098410168,0.005794530863361125,0.43274931218054136,0.9092759422265502,0.9862829105494153,0.33839815096010994,0.4811788795753785,0.4252028824899956,1
0.008133125512937767,0.11423489404477538,0.5036248424937217,0.0895523685905727,0.319817000090973,0.3119979918389659,0.9428395608423354,0.7060158447275869,0.5962036478359611,0.4421045046228854,0
0.09478059385045845,0.0050859064767889706,0.7892633355200429,0.18449259157294018,0.9997446138462737,0.6548384009786729,0.8133714143029454,0.30034125114561694,0.400017471104384,0.09094430696264622,0
0.4030276219259482,0.8871673503882506,0.28693131521822934,0.22489080248437254,0.4079682586785808,0.3009994133693601,0.3194673062757183,0.1227478255618899,0.6116084418847756,0.17362629715628197,0
0.5172868403372621,0.46892996721366065,0.7034841597993716,0.1227965680113069,0.9856953076269979,0.8407409242649547,0.2630697478496926,0.7400842699441738,0.19305621876844015,0.904676149985357,1
0.0838402347006515,0.30519467595515526,0.8838417369179019,0.5685710549112296,0.9173749370618005,0.017391888077081585,0.99555403702734,0.11850714287072672,0.599016112189702,0.9752145102760238,0
0.08339947503935785,0.42776155398161186,0.2749841199938149,0.3384721185634565,0.4931305051246907,0.07215649658118173,0.7572242729349181,0.6869246918302135,0.08236538620537126,0.5065632263909474,0
0.25284337441787486,0.5435604259883986,0.10329236876680203,0.8774301759438321,0.8608960221213314,0.5345778070144175,0.36377405160298215,0.9553990110246038,0.467965261485505,0.5728364619792781,1
0.8618926339038193,0.8601205975616847,0.9431809368983995,0.874388029378033,0.8747156318665144,0.014701892663662841,0.8428608071802559,0.41707577126335393,0.13879117384011408,0.845782811484952,1
0.7726242195521369,0.48058906489771147,0.7256964977052458,0.6651704148085175,0.6154823470419951,0.40963162189130764,0.24840846623331247,0.4827183569547563,0.7305287235932978,0.4795563386330466,1
0.9330552335546016,0.02598053751083018,0.6099748328344439,0.7085739269057917,0.9256462281501644,0.08971244145091906,0.469695881581626,0.24945303108843542,0.02773523184312876,0.9792101305755747,1
0.2107112079738358,0.7081811727585265,0.8195070499075571,0.6889510998606516,0.7890119387389398,0.8378237191543543,0.14976783330785548,0.6631749452696517,0.8588660338642088,0.4164906884316951,1
0.8369296997376603,0.9814652552875066,0.2515292669222896,0.5128087127367077,0.1983811597222812,0.633674269637271,0.34634909441890405,0.6571264278649375,0.4210108960141843,0.9413574036277016,1
0.9292501197305691,0.8628835617368514,0.710764155715967,0.1912063823054403,0.6674681029366679,0.6398107925421689,0.07482452698081565,0.5203753579135575,0.4423358804851105,0.1825884864559032,1
0.03623163199522117,0.3555107071985506,0.6727464014176394,0.12013272824692756,0.28830428733180335,0.3082489575768167,0.5096246736503227,0.8093435324662561,0.9741079742159654,0.8990421290224019,0
0.47371064619048,0.9408872676001694,0.3782631038279649,0.7201994277187576,0.28453130537753635,0.7718787867776613,0.2006233195804007,0.7364262354754574,0.9835375747912348,0.6618503983127274,1
0.36465858227802694,0.28307474098780494,0.022786723120049035,0.4759143980807605,0.2560972429962687,0.3845424848826995,0.21334196235187586,0.9575788707663686,0.825114063866193,0.6779911156058791,0
0.4139200279248424,0.6629723390956919,0.3105525801719603,0.726415494585874,0.626567526437199,0.3063434349040658,0.012481660272646966,0.13434450741561899,0.8004446461937992,0.033955025578984444,0
0.44685756665222454,0.7515415843937523,0.037080463806258845,0.7499173757682341,0.11449895288736256,0.16978684349459494,0.8778408697921728,0.12076326150991301,0.030393044480717335,0.6407150124046973,0
0.724094932523481,0.7677919839380102,0.9789539584234799,0.9232263634094316,0.024694791260155946,0.1698501198682496,0.9495234758137285,0.8352704364651587,0.4939106934925086,0.05138925260636795,1
0.48132013338385193,0.760562464657563,0.2701739020455959,0.6853230536226557,0.47028017693881785,0.19344498626277618,0.5231553067015744,0.48975154923703035,0.1530433905490045,0.9278865127627626,0
0.5660149619345435,0.962720491526906,0.05069165145251531,0.5539648116086606,0.9348962827436705,0.04777036620617214,0.46399416554888484,0.03652727138978373,0.6680350216724079,0.09363236335005387,0
0.6746994244172015,0.5790040948778026,0.4732553276874536,0.950905440681288,0.09940220124441435,0.6741564853475092,0.11173665081193707,0.7700125113738467,0.8429197444675078,0.09627901676931927,1
0.32009442097201046,0.0991818412107176,0.033073844758201965,0.8266024326633855,0.6353532599456596,0.32765423659016124,0.05887854429704542,0.5092886661099512,0.9295358505301657,0.5156605268622511,0
0.021854823794817513,0.4620511459555966,0.39345542986846505,0.5614565979263508,0.20492925942164486,0.21279480025759712,0.9919324650314437,0.09223396277749984,0.3727902745102989,0.6669544818077919,0
0.9932061905691372,0.6093600614673733,0.9198318610273629,0.5111831314647278,0.3341244199913014,0.5621092039209336,0.47917441639636127,0.553125570750761,0.7254458667670217,0.5425164969030738,1
0.652744764953314,0.9857935014587264,0.6178250738387906,0.2997403398744478,0.967673462299329,0.1537198655149037,0.6583098763252387,0.2978007079682494,0.3149584533923392,0.26034082410885206,1
0.9199072859901735,0.3849362228257097,0.22686536424007098,0.1022783882295728,0.268366594793938,0.1777115918745662,0.3074464861664442,0.7950800701391152,0.5826118688431756,0.8556721837221026,0
0.4128007406928722,0.1395082680629801,0.7794604510887997,0.4875374890885553,0.6371054072136728,0.46113441728360927,0.8873814421282983,0.28897391393048266,0.7764921222468267,0.06282838216059383,1
0.8261796990397938,0.014688034049351595,0.9584604077741259,0.5136662408328463,0.6807771684127689,0.04789318871706205,0.7456471308797945,0.8036185676940507,0.5363706485400014,0.6175197225369373,1
0.46200083773189426,0.8178134416008201,0.6829810946546506,0.26829727679992244,0.7128032811249143,0.030942327418892357,0.9010112795859212,0.8301056429825222,0.08843827134511917,0.732490861003693,1
0.4430861510087235,0.14934525227208095,0.22606706115419173,0.9230666116111667,0.9152772220867937,0.880582513546855,0.7332347012702392,0.15228173902127262,0.548619802393327,0.40554220968008936,1
0.21706666994386192,0.830723070556564,0.8954497745355159,0.6463713260086009,0.5701494992253978,0.6891390995784301,0.03652117228126639,0.8187203687914425,0.6864307530055741,0.6369530517730675,1
0.7553672462702457,0.11462301141601006,0.5768292540749322,0.14802966942195528,0.6170039426810572,0.3313996277511724,0.7944033919831702,0.40475591981298,0.04543564367293118,0.7911458086596029,0
0.7987035746980081,0.7002753299524889,0.452520742947943,0.9263441459655309,0.3706647491796682,0.7990053181745448,0.807096493786011,0.8636504427339713,0.8367665581499184,0.7335963867008408,1
0.6438556210106172,0.003337199247694933,0.034569682610869235,0.1604898613046959,0.22098693465754382,0.9144409318894813,0.9145606487290919,0.013290448826695722,0.09235268100301486,0.9868657862493704,0
0.5539328932741135,0.38089702550056914,0.9067283941806058,0.4216927374454219,0.1120828572499527,0.7792292131436102,0.5029442181317232,0.6183092888297971,0.8124243520800158,0.9503409253168417,1
0.442385496420295,0.042274164417329896,0.7759305172982562,0.7339234620862348,0.8386048148495552,0.23545612106075386,0.9011581033546274,0.4316350441422394,0.21541475286070322,0.6508538746687247,1
0.4681328275255441,0.8332127622270862,0.37414973543716756,0.6858617823763704,0.9088689478366706,0.6336260306049898,0.7809300287045648,0.7871460154508966,0.9403083837126329,0.22725573608603955,1
0.025291662310701235,0.6796234030395142,0.6008342788248882,0.04140607590385559,0.0004209079785039149,0.6431450665128432,0.92362430570286,0.5810262884540116,0.9081370682201396,0.4344206819719183,0
0.7166992907320686,0.2161357200870655,0.41454310461617594,0.3419279179023228,0.10161805025509996,0.638217594046196,0.26232570807299516,0.1026358204476665,0.8466704382376375,0.389363519156264,0
0.3959888772443987,0.6296267843382619,0.1788380724444424,0.8017642172529156,0.04025237584134933,0.40114691748397246,0.2492491092308795,0.27244940349716074,0.8298697285032425,0.11568272647595712,0
0.380943242052701,0.6304469782744334,0.03999787688721379,0.467714581290152,0.6660780658821261,0.9581718394123863,0.5843361739475232,0.38882083376107235,0.4964184166813942,0.29837631969476985,0
0.41789185480591673,0.1624006019475851,0.4719043908265209,0.3815581304817781,0.1841058225897081,0.12438599309169485,0.9934438695321788,0.12969762618306602,0.1765141815181257,0.9283769336440325,0
0.07764277248449702,0.06211994080406391,0.7780553055040099,0.6027185212206221,0.09321930637120546,0.30527273487699613,0.961796694421197,0.9375892555591535,0.5969470950447842,0.21039063584037765,1
0.701515722913892,0.867871669715286,0.37452954146873907,0.06661832558056335,0.6809974511243304,0.6502119437086962,0.7944458910572771,0.08452274782587033,0.5757851792184995,0.3462371614029873,0
0.8520152828234613,0.5229909509511921,0.4081382258734395,0.3739608069484377,0.23966398867736227,0.07325936541811928,0.40776058900979884,0.2622977956274849,0.9570656455049174,0.34792346466466273,0
0.53251557726544,0.7214538739394847,0.9070205478595769,0.9375116319180897,0.199758224028448,0.011045412499250506,0.44314340153170195,0.4178208452948253,0.7789949368909237,0.5422988262984667,1
0.8487445191966102,0.8428721896943874,0.638969352155608,0.5928434170765655,0.5106892679995698,0.5584540279056371,0.3814375990387695,0.5613136491468009,0.17020195362709123,0.9993438551190366,1
0.5631847794060922,0.44515143908461374,0.28136794565931744,0.39286964081329556,0.031283085172799985,0.5505463572136491,0.46813454018582235,0.7080065933402391,0.5548254639851827,0.04058218059607066,0
0.010728214052043827,0.7015155361580869,0.8477322871842212,0.07018874559446775,0.4981298002564982,0.8599472524265388,0.2191420620949237,0.1970222865836988,0.6192315669089458,0.09802594016178112,0
0.9903141670632583,0.8025477296944398,0.9600520734048202,0.7066634783496873,0.6625949123011238,0.15594340564790288,0.8113771579812514,0.6817001153002903,0.8779422457405005,0.1274600528143105,1
0.3208052413885272,0.22737141420079887,0.9741110117566496,0.27598362026222534,0.19948347954499035,0.013189493303063071,0.0684455497344495,0.19323125463831436,0.5176177003564771,0.7032774805314214,0
0.8786971190531534,0.42793531776625904,0.897615953240643,0.6675023197789203,0.9724288877358921,0.8792148794209447,0.20106918510705252,0.8602300521763332,0.6470457310036951,0.9590849098612835,1
0.49359607602110944,0.15267056399546008,0.28295722159025405,0.3809986962697367,0.9818897079413695,0.8511070817429285,0.27766365578105323,0.6381039017810671,0.2011387166698272,0.4440969270692524,1
0.1298888218400257,0.25248936704213454,0.4156315783034521,0.6248499333919818,0.2708362792122371,0.5317932434328042,0.14622778276549375,0.14944815952177404,0.7901178452743615,0.8229878428651591,0
0.5494622243404268,0.13357721706008507,0.17434088661149283,0.7880214818897763,0.04009415326255894,0.05973091924925278,0.6961256412654953,0.2713779784530208,0.5558329804971097,0.2175710058366278,0
0.14380420148769357,0.07677771153088997,0.060692801415910935,0.9313134335929795,0.4161654116575936,0.8161934857467654,0.750971230995756,0.04528733822394304,0.16835293887890135,0.5133757602947093,0
0.12443682415276003,0.41408315237289095,0.5379634227203542,0.642511213506102,0.1073311828892678,0.8867473650162473,0.5132745481130433,0.714664971823038,0.2844329994639305,0.9609252420221047,0
0.024595129834627194,0.6723027739878671,0.6635483761569683,0.6999581664132625,0.9606772622339328,0.789684366038636,0.9961644919043504,0.15487252926295314,0.39245074721485385,0.6755600762196473,1
0.11082714817220285,0.40484006735887523,0.33563535542798273,0.7922086351009585,0.00654690471343633,0.4112746737534677,0.649840551542447,0.20848129766712276,0.07589879588298332,0.4061775265895752,0
0.02298775336523451,0.9030587386952731,0.8660945444011651,0.0737732661597783,0.5046522133674441,0.20748883340531943,0.86228000567344,0.3003331423853203,0.244908158810346,0.5315235443672482,0
0.6795357895074934,0.6104907606699568,0.4753672719225589,0.08723784000722579,0.9208985034608095,0.030190990634734294,0.9505514479373753,0.12494331814458837,0.17875502379197483,0.08753599922258248,0
0.06561679071902238,0.8257522663528506,0.31057271548682897,0.6743887486745852,0.645092696504283,0.05626671812349349,0.2872523443693329,0.3050480832742982,0.3714705314999923,0.22384096965328049,0
0.527306931769616,0.9684741545163815,0.9813202325001121,0.5966210733232843,0.9772231470194539,0.8726509821055153,0.00022129973684381632,0.7234457919641832,0.8068049290054117,0.04599398196287563,1
0.8357930580910891,0.5972077411986745,0.5561705214740604,0.10610778937508525,0.648353364191164,0.016562009802258304,0.9548662671623734,0.5425514058384264,0.4150014411255152,0.7318321781789723,1
0.05695603563815865,0.5522412223235842,0.7470344863069858,0.44138038954380054,0.23343886194969277,0.16157144792099876,0.8344361264734768,0.7345328876771865,0.2816794791384398,0.9871644194665763,0
0.5043056652341279,0.8685739862330544,0.710001589026379,0.6478132720320001,0.6367478254431002,0.6725162524061739,0.447028297445217,0.22718132552931325,0.3978463163754514,0.30452093435932115,1
0.3388708944901625,0.4456276246021935,0.8957121004821857,0.15034764279168578,0.9769610604814815,0.056158917526796026,0.4169257160780597,0.6356667091202555,0.11829144283647486,0.7983723689363289,1
0.6511209041703008,0.5916492638469866,0.7661138795511524,0.36474888532774474,0.3430863350344717,0.8246843903488015,0.8159336769462481,0.47771993126638146,0.27487676608669276,0.27658845185654557,1
0.030280604330119587,0.3889778045970328,0.9948081435615853,0.7732756834230745,0.9630621571180068,0.544860601813308,0.8174519794052444,0.7108381559437021,0.7522340887282077,0.47197002569045154,1
0.7428325999722195,0.7695282460238588,0.479470841878212,0.085332201114667,0.3375640175821564,0.29349613732638136,0.8610275118424633,0.8213989570472431,0.17537472163766332,0.7442016875693163,1
0.5685043619686363,0.8095321314335112,0.4244767512484474,0.0019931717112779967,0.42046943483461385,0.6728608712519524,0.09332917723327094,0.6137448359667174,0.21789372587624167,0.5405252035509586,0
0.5400708134786586,0.008704313014721188,0.8896329546341283,0.08274454459560443,0.6379085861020262,0.011584931209105864,0.24275960174639732,0.5928529455575469,0.3529434882801553,0.15352731899998218,0
0.6188345695162737,0.18169305863834995,0.43089503445954547,0.5238004267631946,0.8466250763509835,0.46689149022787757,0.4139573466731242,0.6242391351139113,0.7907527953637643,0.5529603821152541,1
0.5744319364822421,0.6131844375754394,0.7968119241460958,0.9318053813073107,0.06276678172111216,0.013419036783787863,0.30002194184636444,0.7921453273580777,0.44827574490897115,0.7520415284819705,1
0.7920224728436769,0.6200182148531406,0.15357777608486178,0.33305356564120614,0.3031536247555352,0.5984641201553368,0.6978883474229862,0.9586281358660662,0.39337680237211414,0.5853375209923664,1
0.7215193227911963,0.7739493271866099,0.17882593995383567,0.8960138283760504,0.4309367062477589,0.1005570458020899,0.9682272201307344,0.3222630473490814,0.16655483799607973,0.6867591655845763,1
0.6672971245436007,0.6991259470755969,0.47592562361393,0.43550898854525866,0.08586485909217323,0.6195870182642111,0.4207084857051351,0.5459783621091121,0.11929311667926001,0.8698636084558233,0
0.21402772001598847,0.07313481128117205,0.8327579142118975,0.9821338832049654,0.8728409183833284,0.4167118516906897,0.8860002858215059,0.3020818638278884,0.40488623045928873,0.9935101111258245,1
0.7418757421737484,0.9471413829586698,0.41329017844495264,0.4311265203896917,0.8020630815583187,0.9053513120230494,0.6472416233017045,0.6930736009161242,0.7631427106902,0.2373183435268057,1
0.03391349250362552,0.7380920420155762,0.771090501029155,0.35403753505999813,0.21949958778638146,0.32183061995342066,0.9269087370746468,0.3367531831770032,0.9901748594132896,0.5310944226841092,0
0.20254607467110153,0.41915712091089163,0.5877532839210408,0.44898771412073724,0.7887955002661476,0.10531749606120167,0.48510152544955254,0.2777321587958512,0.3557329957300005,0.357845470737284,0
0.5831541194502948,0.2841684645611394,0.8321640276763008,0.7785540985445317,0.03675371223018398,0.20316594018191791,0.47281793323659294,0.15276460828980976,0.17596046112451125,0.1692064664183346,0
0.6349623261046984,0.9660336963431734,0.3580878045616325,0.01920938886981105,0.017791319072993028,0.8009846697712619,0.5755903560658229,0.5093316217339074,0.5692269445299732,0.5355833695818216,0
0.3244505459327146,0.0734268492506599,0.3101359465226403,0.4629943251030155,0.0042745679868845254,0.177344551773864,0.09138514188193914,0.6541889626114461,0.4908541925277293,0.801212612709856,0
0.6106867175931099,0.41517446569884786,0.38783299750720046,0.6642435397178272,0.055002732968076895,0.2933924652101002,0.5394852075198991,0.31472957703332727,0.14423809283300326,0.6754576494048908,0
0.6780092505680797,0.13931453873118094,0.9745053360178804,0.7508450769710527,0.6742310401105097,0.81527292958736,0.5978125843856146,0.045684939438339844,0.5601349720299414,0.8033536845435162,1
0.3117504621150077,0.1398403637815211,0.5803049084782806,0.6382716001232567,0.935610906661618,0.6601831262982819,0.6791478890432838,0.24525848018872276,0.7621588062815029,0.8201634854635498,1
0.45385172169633203,0.7154056981725376,0.24510465012440752,0.558226934565767,0.8704010642356299,0.10736122600012787,0.7349296165122687,0.888343448644424,0.9377539744888028,0.6858570204116089,1
0.7936526797939766,0.4631501657699809,0.04328792416335181,0.8887817042684512,0.8081521329095693,0.6150490324136837,0.700658345269454,0.870959208335359,0.17126863438679707,0.460656733544489,1
0.00786889168139182,0.6043986749572479,0.6514156379291857,0.1918391130981234,0.39450587571954776,0.6163538031983224,0.0815584257571016,0.8813961581964472,0.3639340621747025,0.23677441469505,0
0.514115458695899,0.23331690953558537,0.010911752771916472,0.004902469516388286,0.4501878203284877,0.26810432487586444,0.3676992363506443,0.5728327426088131,0.35853728597073453,0.7894043225365974,0
0.44174856706029453,0.589118537492362,0.2793666662496691,0.9807941830584291,0.5618186298136867,0.8047595289808271,0.051079111960939394,0.8345008139898612,0.8963372408636184,0.6345858745560947,1
0.08404535930351231,0.23315502865325066,0.197875406267214,0.5446056878202266,0.3225365503397547,0.7442779308770623,0.2642424402326774,0.6586382080462905,0.84584538018308,0.795010227503693,0
0.28912649240254096,0.7363742152331407,0.39122515919941314,0.33194774965017704,0.450812081544151,0.10087575322360787,0.08456156547382743,0.15847296375280584,0.7451744627870769,0.9479608775922285,0
0.3584680254482445,0.7872630094919724,0.7365987851963715,0.30632011323500197,0.33093753507883195,0.7752275285511814,0.9588422511845867,0.6746608465783258,0.799457413968482,0.47306466268451786,1
0.18958428508450687,0.3173374194567682,0.31464853110905566,0.13742628380222677,0.8249965717254912,0.5350871519173855,0.5387261417601199,0.13606876210556318,0.38306272091691007,0.2624149240373441,0
0.834153478908391,0.27177008652821155,0.41059744136425214,0.48393021907649103,0.6103969599290041,0.3168274574738782,0.902248292844063,0.07609649081184366,0.9468588602448073,0.14212213188454925,0
0.4993047979062999,0.5717526496470017,0.5869168005794205,0.6939974937915592,0.43687324623956325,0.20308033318815877,0.003991214963811829,0.03870009167978394,0.9296112795312381,0.1242235278232473,0
0.4260224174074808,0.051372865044401306,0.8090078125402134,0.26099831461863254,0.5921650783183717,0.24283003509434398,0.6801174440794548,0.6947642669717764,0.34318126970551655,0.9274404276358995,1
0.1809987293711508,0.8690120460047854,0.9541318640913958,0.3038231816091722,0.9360757947687417,0.8083659846962821,0.7632187755287752,0.8848895659779622,0.24153642386795116,0.8601181437261524,1
0.8574342659215956,0.45018589042119284,0.9544645608768382,0.9655889298929767,0.8369940645474367,0.9631483850625667,0.46724629629695,0.38084277349947115,0.21183444822517472,0.7745148816146258,1
0.978479647374486,0.4316140673723654,0.6697279500232844,0.6162562269518658,0.1498728492503787,0.18015253019373,0.9470813750090532,0.49685414040123577,0.5193585202291685,0.08328695177126266,1
0.6286061290406395,0.9038724208108576,0.8046427829918802,0.2244541171158101,0.5764865523163096,0.5889763397039686,0.3537428923249183,0.9880968705540156,0.7077364108789629,0.5065616603692725,1
0.9411160139335807,0.497635973836296,0.15439895965010753,0.058974142656876616,0.17654761838766297,0.8511483641330504,0.9764914787227801,0.8322289097201174,0.5524543353484089,0.23306908364860368,1
0.6598560838374864,0.2669262589649064,0.28064607263506736,0.5414468172252965,0.42014383603797756,0.622355449393504,0.6766103756256644,0.631575258616836,0.9600572660645847,0.11517197258616219,1
0.2882369317282444,0.6655085703196613,0.5859044380378922,0.8320417746990766,0.23531993280218344,0.9477138442345113,0.906670926952294,0.6050919987960649,0.2014005262855466,0.5543442698414653,1
0.9859473753497189,0.053138031310159484,0.9746196042899338,0.780098729263259,0.715468182593661,0.09938326320177315,0.11429403629945767,0.2577853464497524,0.6957125023585089,0.5726706295162162,1
0.009968463496396796,0.9961639955422903,0.7919772273787148,0.9094321467949258,0.680884951891886,0.15248847526040132,0.5719705855175348,0.386991661476602,0.00972598255112933,0.27781578236569815,0
0.5843323503749984,0.02925566722286932,0.2580059739636774,0.17508751996733107,0.05738377661230187,0.8304817132321534,0.6887783813006283,0.35920908805136686,0.039433147638784916,0.7563918426134124,0
0.5851916586520336,0.884479747608068,0.6492714983981447,0.5901875886529202,0.4667386796025639,0.6428552417785699,0.7611320452640093,0.20501953652319482,0.17427743126471562,0.38069852927981207,1
0.04834739957301859,0.6893872604753866,0.6827765837134535,0.6541938143786149,0.9618515543322277,0.5279620904560998,0.4136397046304128,0.18890079073863708,0.37364917612674065,0.6841777948674295,0
0.39189357290275273,0.5467752414775767,0.13937383552907867,0.9605592815044122,0.5426133135399981,0.378360404533051,0.03744025358792047,0.42700448970761506,0.2668983982463943,0.3887625720662756,0
0.6955896974069111,0.11825272180570867,0.3887274085515342,0.4528389673087042,0.7789201423259864,0.9667320273323373,0.11972654077196643,0.37747946769779017,0.08964690642279993,0.5030080001213635,1
0.8037331008559304,0.7570510442914364,0.0649577684898951,0.8347173795586876,0.8477966204546957,0.15290295465240356,0.7610464340064751,0.9682264454554574,0.32336768548781747,0.32904970571797343,1
0.5392174088890582,0.8601783362130706,0.31931562752522746,0.89099419207612,0.8935811341902479,0.2975350642480644,0.8778661221321533,0.28236460805737185,0.525004384904441,0.4267173845676413,1
0.036302358304178384,0.33056869863974603,0.5448701533792609,0.011575727327615692,0.037179096970079706,0.7630409060264277,0.10932876470471309,0.4954603095885681,0.10973676872715066,0.18678701911833784,0
