att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,output
0.8445889805652264,0.3653678048725937,0.2837118493555663,0.8423159268455978,0.6696922057401719,0.7468786344732706,0.8105928198040534,0.4070024556505597,0.4905463306363692,0.5254121356279221,0.4096157810341271,0.1635049367775686,0.10145770195051176,0.27634317260824254,0.9657343873471439,0.0363691184683728,0.700901167938877,0.5114749532075848,0.09351964381102927,0.5838940420512645,0.2131333381098284,0.6682931034615752,0.716109324353877,0.9265575854037585,0.6358866358629206,0.8534839076035238,0.11035263472688492,0.8889264924905528,0.1467566962795041,0.2892875351588132,1
0.5783158642374586,0.7064636433043635,0.8197723625427973,0.5752860257129834,0.10468750824732595,0.9885692205458328,0.6131191481271615,0.7410630905775272,0.8292418117873331,0.21083876465919713,0.8755438095325336,0.6689452603370373,0.48231352327845567,0.7103100927441761,0.8317353501431518,0.5617538337831435,-0.0102911543629889,-0.020201543634777913,0.1940395491242775,0.4127930909542582,0.2648552895924618,0.5300194555623973,0.8282473553970499,0.097313262646922,0.20766950117607175,0.04452022424992316,0.46714065905232605,0.9411561906627096,0.36827814959361743,0.4850636132925012,0
0.6756550577808166,0.4929303829563215,0.8270438637355011,0.02424831446353822,0.8087389273296651,0.5737376803339609,0.30440189569351056,0.041742799605943764,0.9813399597162862,0.010746150208158368,0.7635419367338109,0.7493687896186609,0.37271076853953805,0.49206533292663696,0.9320603134688512,0.40383081320927927,0.9763147824535193,0.518528973378053,0.0876782547574706,0.8044710911441885,0.21005824708801374,0.562260131488141,0.2840730879635993,0.8194052412735588,0.8199662333431182,0.21497725112314497,0.6480868578625726,0.08657524681942654,0.40601386096419945,0.1011029180314427,1
0.6144302968497627,0.5995148745520208,0.6069395381565573,0.7040894023361447,0.07960835246594918,0.20968117231087163,0.29464032590416916,0.9650768707846265,0.6551692524918221,0.17290192696312984,0.6815907412593836,0.8387035099526671,0.902089081487411,0.2071807177503279,0.9490614450413183,0.2335058077963917,0.1566282995588104,0.6292121115912972,0.04048308044915755,0.7953727006826842,0.14149505888163563,0.08876676243277266,0.8213168682300809,0.9624282392452781,0.7624822188021532,0.8227592070221769,0.9383650811852519,0.413513509158604,0.31801133546446414,0.7101247399567853,1
0.8657438039489858,0.8596168505548245,0.2454981589393125,0.760412328488362,0.7163345390703586,0.5846583783827024,0.06525128513907132,0.16639035952205294,0.4886641914382837,0.48606514216777813,0.0013804025686039029,0.48905907144959904,0.5688367608794177,0.11060387299169183,0.5947768255753402,0.7321097519192449,0.4431873638880379,0.4429472801097875,0.2546631540483211,0.13989932899807522,0.4999847834065138,0.7562551349967999,0.6042403963259458,0.7580261487760913,0.9761421978550071,0.13974118430285884,0.382259203265201,0.8745373192903809,0.27054064432243285,0.480557913396057,1
0.7443782004552856,0.6335266372241976,0.4559107235798803,0.32501601884154785,0.25538124285439767,0.4216624041717352,0.6387351148825517,-0.056832404667163536,0.838415128918955,0.6802072673575092,0.19555581007570913,0.6865348662671313,0.6695116557040681,0.4292772333544467,0.4499015621138331,0.6199422866486362,0.270357000954227,0.38302327715029694,0.0019251188983801237,0.5303285991497237,0.41227049427626694,0.9145795644370357,0.602579649108053,0.1915346123713611,-0.009330760275310629,0.517335607430333,0.5092671635919445,0.3209082290359937,0.2616403756171951,0.5381026566427649,0
0.035141002689346126,0.4761877965293825,0.648718317200333,0.1223738996521268,0.32631894372127945,0.8138203832894808,0.21047459949409036,0.1959837690799997,0.05615172009718567,0.5722378316035678,0.9791480815266445,0.4105874355024066,0.7932737892005984,0.9296538802836317,0.5606160752763233,0.050514182067057295,0.035154054954483135,0.7913880865226103,0.6781184080739404,0.545424848885124,0.4153506346106084,0.5591036105212193,0.38026802720061226,0.8147200439757155,0.4573559864455778,0.6062493624594092,0.16906891932049553,0.14528389934274571,0.34438884311057605,0.7057182831799824,0
0.5761066282870584,0.7132403852342315,0.38007109530767136,0.32756458578033065,0.5600811394385308,0.3085159658179677,1.1412515963409362,0.007143068842530619,0.33359108497704604,1.0887314750921941,-0.10195735380823312,0.14518170882741113,0.13692912565213436,0.3646639450517599,0.3652256093524655,0.6524198750597979,0.3641223305291451,0.022852206826119124,0.7021664942082266,0.7206549038754885,0.2887026429195244,0.665024283385756,-0.11684108771263003,0.8304079909839672,0.779445300557832,0.9801080150603763,0.7919519747442766,0.2798818082216482,0.2605856749342853,0.48418312295800997,1
0.4673557814862185,0.5172511679339125,0.21497091450943068,0.8188644442626776,1.0139380169267347,1.0268580170105592,0.5361968726211103,0.20427216790848263,0.08127969501412295,0.7106127166160857,0.14078769466909546,0.24036645239505203,0.6561424121584046,0.9478330161032668,0.6850668785639599,0.06246895098418561,0.6285647741050483,0.6565597922618837,0.008310609478064446,0.8561023987407618,0.06237046783526133,0.9097803570980557,1.102856477637837,0.07307138706539859,0.5700608925035886,0.44423890711173114,0.5254946442941134,0.16736406692517644,0.3441542562970199,1.0698768647671375,1
-0.010935988321149212,0.8582949367522624,0.9301150402131754,0.4357361714995666,0.5134542223632895,0.929232364689348,0.1065364466796501,0.35216250333643184,0.30460098931880414,0.8166884844933816,0.2604923149296385,0.09898060795732117,0.575350034503496,0.4330205721031803,0.27877858268290084,0.08691352098846855,0.3288091216468415,0.11125235461721654,0.1946940225105106,0.5550781356923523,0.1844204968476793,0.3349728045339269,0.6686132620110669,0.6733465558271792,0.1622587403341903,0.829952763182984,0.6063760142992763,0.5107460165966999,-0.012278523550861828,0.6902350140992576,1
0.16425781730449526,0.3336547103405145,0.30753015813237355,0.190249409610603,0.656686834138956,0.03345235601829641,0.4572247428838552,0.8310375533188405,0.39435009478824823,0.37992949625026273,1.0133867824442793,0.5787819754778026,0.9121341177253757,0.5301548398773772,0.05317175537701184,0.9887116961471621,0.7291987567520423,0.40494536578435203,0.14485682337728084,0.33711113695445927,0.8271243800702018,0.5231087800485652,0.7330372106798249,0.9405971433886544,0.837761045917174,0.03198786055397314,0.18145774768499334,0.19354921421044977,0.8238582100677325,0.2845909158193607,1
0.6318429849271088,0.1783096393609014,0.2880161651421156,0.9678727009069739,0.798538854359355,0.32742801076569544,0.3720152372453373,0.5826739437967015,0.11180561066440872,0.022041635956981515,0.607331871281067,0.39150447823039614,0.6303849359726134,0.17106381295247908,-0.08347167201202402,-0.06374846134495962,0.31516129607984555,0.6441562359926126,0.9721282274792746,0.17122209824002613,0.8806415018011085,0.8651359028627963,0.053525170673856814,0.48717143290035486,0.7526564990228242,0.8469673204952171,0.25655568503219023,0.09532767331824886,0.8908409011163889,0.749686217013172,0
0.046855388101272044,0.6274011695648642,0.632388718631389,0.13209095333073306,0.20153983476423576,0.7365541398864918,0.20696535096319169,0.14592034656275074,0.07073145870723416,0.558489918255601,0.9673048883686594,0.4585323204530424,0.760288146058533,0.7909629218907644,0.5332544752213789,0.20410846713777314,0.12864064833191058,0.7387345889168495,0.7421914269855204,0.3768971570701205,0.5343199358318388,0.46635145057896155,0.39732193302738805,0.8365014917369865,0.41261894545670413,0.7175595155609622,0.012803400661201267,0.13824778546664568,0.19140103871199454,0.5745908451456767,0
0.2880994139634657,0.2712541264680402,0.5062786590789978,0.025733987425139132,0.6448605762178211,0.3082897404110057,0.7432821583944458,0.9287553168766288,0.6424898247610729,0.20222463701873056,1.0361934585958996,0.6294788611576837,1.0988592500887124,0.4466081718200857,0.01675578324576389,0.6391503319816548,0.37629579283132397,0.7231948863887789,0.02219583881401492,0.005720603715064776,0.4656161508637443,0.6507873732445597,0.6582720979040925,0.9908381103563945,0.7160348575196547,0.04210515459206073,0.42024497265748006,0.5615579980536959,0.5976116436909342,0.08052469552990016,1
0.4588816366605891,0.05718083598846324,0.3432343474118027,0.5471924740721106,1.0457846527548949,0.3769256111567054,0.1455871231299403,0.6149907400410678,1.0668374293275882,0.9713091628403894,0.5721774937777906,0.7230025692735828,0.5597975015943539,0.9018236054124638,0.08366716165256483,0.19884682360921055,0.7152666974930914,0.3465561469534101,0.7238125238677706,0.6936837084717199,1.0718884534746294,0.720064253736695,0.823681981634071,0.4797928949759247,0.5344930895023023,0.8679953897023829,-0.0941306693250063,0.7936678412086602,0.3120736174900352,-0.0028809302670630395,0
0.010095682255984213,0.09838205687353084,0.8448399056894283,0.08925778082182323,0.9587775167465208,0.6717421379907215,0.7084186036557686,0.5189085394540564,0.5428338854044673,0.537507456839043,0.9298793685622747,0.032288272046485815,0.9652469818713386,0.8301577043409196,0.07060400611042919,0.6258878216926705,0.5498825020469265,0.38291405741911416,0.936313575469718,0.44610039199668394,0.1497570242871423,0.6481770230418378,0.6415676573610646,0.12675603724290926,0.03299515756820373,0.27430581426491085,0.789085247996769,0.9428460503375998,0.863388149980709,0.16010965520364973,1
0.9101200784851811,0.4252638492676957,0.4587856935346517,0.6912346291221727,0.6940788190830941,0.009301403985703841,0.5154901412060724,0.7504182628567384,0.0974071802450381,0.08450894039593207,0.830819165600845,0.6301114465790846,0.7365464098574408,0.8694156579145932,0.40650921240386356,0.47045816805774404,0.27290207037442094,0.438127031537331,0.25911132186971325,0.0431009630297849,0.43977335943648094,0.8207832348606215,0.7182055033515771,0.7131842209130232,0.29276564771911484,0.35569759295521375,0.9153282328320028,0.49466279421224846,0.5332396884084516,0.5614989048856146,0
0.23863099614055816,0.6698872812512013,0.728109201773397,0.27294638258339887,0.6424882013756916,0.44496311741379685,0.2584608042864183,0.958244124618617,0.956015033038256,0.7020182575744917,0.8660631505219951,0.6778828222537369,0.8591885522859238,0.6239376601090668,0.032990928001470354,0.7553237849113362,0.7481573466028544,0.7765774844756169,0.3840274543535909,0.4094901394503722,0.4499941992127853,0.3223251225755858,0.7153877069315578,0.6452443794488798,0.9072144665884063,0.37310119688644283,0.5743707999224648,0.16112191056317002,1.0088443177256146,0.7083085768040096,0
1.0357298801862818,0.4661347122628679,0.6501417700397976,0.9197442941629679,0.7159665336412773,0.9175754202584335,0.6755788312231584,0.5385827076356692,0.32182258707167616,0.8838535521469965,0.4724186065135847,0.6548811837731437,0.3295936328890821,0.19497961190663643,0.8836899735291084,0.49549639822098274,0.3648132181469911,0.9523438214863722,0.6237217063213479,0.2972719011241574,0.837857172609171,0.1258312290549329,0.7174931631450219,0.0896425403023224,0.593752281090452,0.8568321206801074,0.20053045234740902,0.48898081025341966,0.6935812978075542,0.2162838230646363,1
0.5827771460831577,0.32945092173089385,0.453275185375722,0.6896221635312274,0.27007681229406366,0.4705377895836311,0.2615501140101356,0.24094373460646545,0.9345256101709023,1.1651293632528565,-0.1441775800738302,-0.2219681348385008,0.6516798880717234,0.5656208616300886,-0.065603804870281,0.922332170914933,0.7739221553979254,0.8220992416385895,1.0344526830972316,0.33910588367560335,0.39848760096523494,0.44153244842170614,-0.01657493578376179,0.5821052099285302,0.3733918860921023,0.3163921856139854,0.34859142581030755,0.37230522659545773,0.8024070635415339,0.9348781066366474,0
0.849188205667004,0.21275716767824313,0.17918369046695262,0.7300723334760767,0.3004120864511205,0.33809371412985784,0.548898548507145,0.09524132858802872,0.6002637933771489,0.9190517533990658,0.16107958147538437,0.9457031596227083,0.1827360044617382,0.5789099746280695,0.6399399532023731,0.8841859391158258,0.3813434885494802,0.9708097873965083,0.5163187912990337,0.9835497091774394,0.8253139636381442,0.4595660597734251,0.689878405831075,0.07227585174754796,0.7285802269611381,0.1667524556935429,0.7743581883846543,0.13514363811065272,0.09032372911035011,0.5517419990296432,1
0.9153784610606479,0.36814119458224215,0.3458112807425621,0.7757807814297981,0.6273549257900989,0.6612262997281647,0.9462036964846077,0.4722235057329083,0.41656312374526905,0.5627787931765383,0.456780957990389,0.14302513493120925,0.1903409666840727,0.39192363608680986,0.9688926094573519,-0.03375605035490438,0.6900418638679853,0.6593791657858316,0.12356822454247265,0.5828016503232536,0.2999182917349772,0.54530490589484,0.7844527931691885,0.9617099379951726,0.723199705782335,0.9621622987418219,0.21938966774817178,0.7931128964176429,0.16891428311713497,0.19448516108777159,1
0.29054420753727644,0.8686569483209315,0.3185398524504964,0.1366305698246152,0.8580678581695602,0.7985916946138981,0.6718253806466539,0.8153203535862847,0.6761781825070846,0.9040483176113503,0.13686400065415533,0.7041034678157279,0.6936462321870035,0.6775735127647753,0.24207743101193224,0.4457078024397048,0.6905055587686942,0.7186224994066243,0.5830602634204742,0.1666215195765743,0.9843621190189964,0.25754765396627255,0.7893109695422884,0.7976202566119772,0.46348561216939665,0.74846671015167,0.27271085940135503,0.6686064275655131,0.8063389852426374,0.650228090458271,1
0.10475498434957398,-0.04193654595050053,0.37949293600817774,0.9812766493022844,1.0124115000879834,0.5588682824438059,0.4658407262588246,0.2042310317847511,1.1578071899123104,0.9872723722752965,0.5448203104457536,0.9312071288422239,0.547963097750816,0.9031001146319196,0.35931168105991373,0.40064637322396746,0.6220480867743008,0.363416768820654,0.6410510206669783,0.6292734678204174,0.922317382966291,0.705389629039066,0.43902650336046306,0.7788230794151214,0.4167446073985905,1.0077303697515045,-0.020106399622111498,0.7288008702933786,0.28131081532562735,0.056808881387162155,0
0.35998736804224823,0.6985469053469837,0.6242672725168408,0.07251205437167413,0.6743670959660385,0.054925553821183457,0.22341635025646012,0.1192380609071131,0.24108367696623378,0.9447518293759595,0.8730317498723441,0.2877895190676806,0.9393303367874455,0.12556201193315897,0.1930741433567566,0.4638925307078016,0.06975113701739188,0.4220215266089839,0.5748746154060069,0.7633075715094167,0.7574422436409552,1.0161581013060748,0.5280618111176761,0.8327888894575921,0.7350836878325389,0.777086089998136,0.27591209100001113,0.5496783197667082,0.7988416234471888,0.5354039181155785,1
0.9648839808287166,0.817139732553686,0.2959978654314147,0.9568324413805996,0.6890863034427531,0.4011515660373829,0.96298059568266,0.2648820633536451,0.7639941083300167,0.6324002081635337,0.7772495725907709,0.4708537369600893,0.5181599870513954,0.013918190374358201,0.7672354622933478,0.07632931552917016,0.3717191866526092,0.36470506567567396,0.9156006273522073,0.19926414160536088,0.9186346010588093,0.11403416036363684,0.7477712873823162,0.14598406411477735,0.8724484966707117,0.6841061224137273,0.9586813544144788,0.06367420038910572,0.24865789690336917,0.5422153907512494,0
0.8502901491072609,0.5156076275636337,0.47110349765570164,0.28384412118056146,0.34661194952634206,0.3409200241395706,0.5594611327461908,0.7814408716639827,0.7192824016334796,0.6758987895192893,0.9215047194217226,0.8496068347620686,0.9085090668493203,0.02650313064604117,0.4000382943487888,0.6013563365093509,0.47385361086044553,0.6662138504089228,0.9924027418835168,0.1650340286894046,0.3225394517357758,0.9489916125097211,0.41099932773328446,0.43406402725707727,0.8563159376277929,0.03150138030624294,0.12670547752717087,0.1262994167931672,1.0040529177332287,0.08220836391556297,1
0.313203536867594,0.7074956117567307,0.6758410311009333,0.3079535268978114,0.5860774098994701,0.37394328031326424,0.22675246058765103,0.8986982659292138,0.9889187972330518,0.7412204268921717,0.8031913152523257,0.6380279680728426,0.8262574697907807,0.5478212086574764,0.07629587893892138,0.8239795097109073,0.6990013109527424,0.7338464648515459,0.3401966158744919,0.3943895878018226,0.4425397933324143,0.3820870686734675,0.6999366679279497,0.6716624534338684,0.9567814162218308,0.333078918750237,0.5147129149082097,0.22135949258858947,0.9401056662296963,0.7754375895599567,0
0.5720768479477458,0.21355568154205834,0.23733404318441204,0.7071073132132346,0.15387528654684032,0.9016624849883148,0.947290579381332,0.7030933558042796,0.7532318158101937,0.3603815882532042,0.8413719477441498,0.36169827378822744,0.8297775958152701,0.7812484209672182,1.016207433096841,0.09827999024743986,-0.022883504441158144,0.8393045788874934,0.30206996308046546,0.7073338996552689,0.40626034658270593,0.19327953476386434,0.2168202434165115,0.03733549139865393,0.5240603543576402,0.9982438982245537,0.0543901074967443,0.2659666368319521,0.6634146914612924,0.3913327017217032,1
0.8371442426737129,0.5098474216131252,0.46489662817797767,0.29385453735524697,0.3600095564423876,0.323491677812777,0.57306358687988,0.7855019511083934,0.7235676568962647,0.6796494475441565,0.9258673737272411,0.8649345696400671,0.9230343816174905,0.04507909087342076,0.39707978082499634,0.581529580719597,0.46515264716679977,0.6796055626122012,0.9849253151862329,0.15042885147893442,0.3312665705969229,0.9537388258435805,0.43121122516597693,0.413162923126989,0.8672947200111071,0.044993023214092605,0.11713125291515343,0.12922122522403137,0.9929048835118472,0.08993391243284206,1
0.854988240523048,0.21040714914251074,0.174825752429502,0.7327846541022784,0.30203311104311664,0.3325479973361531,0.5521268721559556,0.09667703752114529,0.6034791303741369,0.9183686573036579,0.15997428729471408,0.9470103108099569,0.1869219429985731,0.5768335112405891,0.6436286864429966,0.8782649734521162,0.3774595652075955,0.9754900683767612,0.5118924214573324,0.9843698873277239,0.8301808419906413,0.4582491771005079,0.6846897778650994,0.0724601342108245,0.7333564686760479,0.1639752982396511,0.7734872505961985,0.13304092919117616,0.08795114621540337,0.5531045248438212,1
0.7245290513474915,0.01912817891541055,0.10443063220776808,0.7847827596553606,0.17149433399000896,0.2751191372505408,0.5345076231206698,0.7191665653977551,0.40367228433484803,0.019252846906427146,0.47761066131894986,0.5067969272660673,0.9189949489310063,0.49191873289067056,0.38103428016737295,0.8907792128358843,0.8049400143490408,0.2599452042749536,0.9851729353305985,0.9520896123843261,1.0109366665789261,0.9733874636879098,0.5983522441501632,0.8940841798915642,0.338994550407647,0.8630213259959669,0.3866984217247023,0.422617164115462,0.672153199572856,0.7767789074483287,0
0.8569238238007382,0.0990197087985992,0.19334843620913525,0.33474164213137214,0.41840287319265207,0.8016877540559435,0.5581621040124094,0.2462477264235625,0.35336615200958577,0.754686243076304,0.503041697009293,0.7660357592479432,0.1334431618245708,1.047111363517685,0.7122159531074264,0.4399250556449483,0.8322284078178845,1.0386338332294303,0.9323647057075307,0.575190540713479,0.3231829488273975,0.2742988804660495,0.524556120828513,0.572765781925423,0.5467338630914536,0.3912764830777421,0.4459688741522517,0.2530619007669255,0.8217353399252951,0.38090826153802826,1
0.8213907899188978,0.13543578549489776,0.10132649691364468,0.4890182122102305,0.36352475459874495,0.8611925223488727,1.013011946811974,0.4385612136012933,0.9017912725787511,0.9134434376244994,1.0026603761518695,0.08271820966672297,0.2256332745382173,0.475786715940971,0.8249672473996018,0.10111186017823343,0.3187222955739652,0.07053207770472866,0.42107571719477205,0.6242471442775528,0.8614996491335672,0.41674759049103927,0.570102855733829,0.9507229577905268,0.3783417583722689,0.760634348609559,0.3438700748858571,0.2703929799801808,0.2743494264666469,0.3878074426360294,1
0.2413345316251938,-0.03870990221111481,0.4697437932445053,0.5785863905444428,0.15075638038205125,1.1321862130248177,0.5047095437970442,0.17361763926865015,-0.0725366283182487,0.1208307263186365,0.895885353434233,0.9368460629679053,-0.0978862710318601,1.075367239828209,1.264449220758285,0.08277152178398209,0.5402756897178982,1.3080518804827108,0.9649288234028808,1.146864787623213,-0.15620944588926788,0.42797129073888396,0.28989594063297164,0.5005561536624458,0.9036858807397969,0.7477498796463298,0.7442899743638676,0.6273980657422205,1.251296108910414,-0.127215594267943,1
0.9587822585911473,0.9483108366980546,0.18421445767688188,0.295660311103581,0.7246593350754283,0.9405179398844489,0.018407553834752594,0.5099530923681981,0.8877000902670207,0.7516373919820752,0.13015577164563702,0.6915773783320305,0.869634298777099,0.8420058131854985,0.12907935144540872,0.45960098541615396,0.14019136119839604,0.5483299723940984,0.5041230492016144,0.1117784987830024,0.13736599796404667,0.647205758198564,-0.06385162405935063,0.5497733177838553,0.5617774719776225,0.18395136973789203,0.33845235993920786,0.1483278218491021,0.09574495611154595,0.26272299969081625,0
0.6666772877095254,0.18918872027742156,0.4694188773847131,0.5760678403115648,0.38858376725974436,0.5469094131149654,1.209502967467017,0.0821765226226005,0.9286844568443718,1.0859244462198667,1.2729699435166306,0.3290739342258048,0.32495885705801664,0.7506392867616924,0.8204518271885741,-0.016308954668185563,0.47510768356869737,0.23788264921917174,-0.05607268546757632,0.5204903397082574,0.5399365386091317,0.20766386200878179,0.48857308252740617,0.6559353172036404,0.5550660389838481,0.5868440609667477,0.6365242210436973,0.6633991374312898,0.12851163987144343,-0.08309690788621343,1
0.8656440015545841,0.23187779991401508,0.24956461498815397,0.659395521058675,0.560789347010895,1.0701981416745863,0.4760749982731327,0.1834592470089041,0.6641311856136967,0.6283606158267037,0.5094262201785288,0.6470073801919495,0.43292302382144804,0.9996506636389372,0.8699179421638066,0.10698338410221603,0.6064439034661584,0.9163750239800054,0.7189176252142924,0.5204193694237946,0.3929847086992763,0.13304874341122677,0.2268020581408007,0.8582485257259072,0.6859701151999541,0.5048467290210614,0.18655149841357202,0.28174500447365863,0.5661127131698129,0.26422394966870755,1
0.8524844688214269,0.21428916627336683,0.17492583096824904,0.728578451133139,0.300916270142991,0.33350916731368224,0.5536696466945685,0.09159939143154593,0.6046783126577855,0.9144328630545272,0.1626114000544389,0.9429337187798832,0.18774117236847587,0.5767096450191216,0.6427800735732005,0.8842048127929972,0.3826591313494505,0.9711715473385193,0.5167288302973302,0.9871484066240975,0.8263150528738817,0.45864064242790253,0.6863640983808322,0.07318225342394746,0.7279123211976629,0.16323981066794435,0.770941424352884,0.1315435775361101,0.0894404121829874,0.5543244108737349,1
0.3254001151129852,0.6177257832592402,0.7215774322049626,0.23758966012380503,-0.119759210149891,0.3394530584697623,0.9335632186236907,0.4231528554760566,0.3215791114452055,0.7451699226940265,0.6572962877272159,0.534981686837592,0.38225792594042557,0.22921421860640867,0.9170919424987127,0.9910111078333689,1.0471292449843836,0.5607342480050771,1.1668741441288568,0.19059306554268418,0.4423515502218171,0.1122321973767764,0.6685543303895705,0.5877054739800684,0.35829062584607513,0.9786470273403136,0.5161860035438627,0.2762879622141322,0.7251942761090044,0.29824893671900654,0
0.8989726180512978,0.2946599067680438,0.08595025165062108,0.24139045462065767,0.5736276413464149,0.20832702266937816,0.012351191819963301,0.3831176036257902,0.9871234811632266,0.44306331580641295,0.8997510357662253,0.019879093576025658,0.5667191615467343,0.7225556790579581,0.7320811861796466,0.3614303040362536,0.35812230967559744,0.46705866978361343,0.7064183836956707,0.48294446779888883,0.5772876894436367,0.020640242800611556,0.2878635224052286,0.09063559924320524,0.29395473251804666,0.7334620480788787,0.776970641763888,0.1657353569042902,0.3336976054988803,0.7999114694927312,0
